timestamp,arbitration_id,data_field,attack
1672531200.0,0C9,8409930700010000,0
1672531200.000024,0C1,33F612A63309F450,0
1672531200.00003,0C5,32ACA7C03266EA1C,0
1672531200.000036,191,06B806CD06BB0000,0
1672531200.000042,1A1,0000414000000000,0
1672531200.0011132,1E5,46FFF58000000B00,0
1672531200.001128,1EB,0148,0
1672531200.0011342,1ED,413E0125011C0800,0
1672531200.0011392,1C3,06B806BB00000000,0
1672531200.0011442,1EF,00000187,0
1672531200.003514,1CB,100000,0
1672531200.0069602,19D,C0003FFD000000FF,0
1672531200.0069911,1AF,000000,0
1672531200.006998,1F5,0101000400000900,0
1672531200.008153,0F1,3E3B00C0,0
1672531200.009239,0C9,8409950A00010000,0
1672531200.009251,191,06B806CD06BB0000,0
1672531200.009259,0C1,03F612A60309F450,0
1672531200.010401,0C5,02ACA7C00266EA1C,0
1672531200.010421,184,0000002001E0,0
1672531200.0104282,1C7,0FFF300103FF3F,0
1672531200.010433,1CD,87FF07FF7F,0
1672531200.0104392,0C7,03ACB3B1,0
1672531200.0104442,0F9,07CD400000E5A1FF,0
1672531200.0116072,1E1,00FF110020,0
1672531200.011636,189,CFFF0FFF2FFEA1FF,0
1672531200.011642,1E5,46FFF5A000000A00,0
1672531200.0116482,199,CFFF0E70F18D00FF,0
1672531200.011654,1E9,400A000C00000000,0
1672531200.012722,1ED,413E0125011C0800,0
1672531200.0127292,1EB,0145,0
1672531200.0127351,1EF,00000184,0
1672531200.01274,2C3,081406C006C04400,0
1672531200.01841,0F1,0A3B00C0,0
1672531200.019628,0C9,8409950D00010000,0
1672531200.019658,0C1,13F612A61309F450,0
1672531200.019665,0C5,12ACA7C01266EA1C,0
1672531200.01967,191,06B806CD06BB0000,0
1672531200.019676,1E5,46FFF5C000000900,0
1672531200.020744,1A1,0000414000000000,0
1672531200.0207522,1C3,06B806BB00000000,0
1672531200.020757,1ED,413E0125011C0800,0
1672531200.0207632,1EF,00000184,0
1672531200.0207691,12A,47000000C5733FFF,0
1672531200.021978,334,0000,0
1672531200.0232,1F1,AE0E00000800007A,0
1672531200.0232291,0C7,03ACB3B1,0
1672531200.023235,1CB,100000,0
1672531200.0243871,0F9,07CD400000E5A1FF,0
1672531200.024408,189,0FFF0FFF3001A1FF,0
1672531200.024415,199,0FFF0E70F19000FF,0
1672531200.024421,1EB,0141,0
1672531200.0255,1F3,C0E0,0
1672531200.026577,3C9,0766000000000000,0
1672531200.0288,0F1,163C00C0,0
1672531200.028819,0C9,8409950000010000,0
1672531200.0300162,191,06B806CD06BB0000,0
1672531200.030035,0C1,23F612A62309F450,0
1672531200.030041,0C5,22ACA7C02266EA1C,0
1672531200.030046,184,0001002001DF,0
1672531200.030051,1C7,0FFF700003FF3F,0
1672531200.030056,1CD,C7FF07FE7F,0
1672531200.0312002,1E5,46FFF5E000000800,0
1672531200.031218,1E9,400A000C00000000,0
1672531200.031224,1ED,413E0125011C0800,0
1672531200.031229,19D,00000000000000FF,0
1672531200.031234,1EF,00000184,0
1672531200.03238,1AF,000000,0
1672531200.0323992,2F9,03011D0000,0
1672531200.0324051,1F5,0101000400000900,0
1672531200.03241,348,00000000,0
1672531200.0324152,3ED,8000000000FF0000,0
1672531200.032421,17D,04E000007D000100,0
1672531200.033631,17F,0000000000000000,0
1672531200.0336552,34A,00000000,0
1672531200.035787,0C7,03ACB3B1,0
1672531200.035797,0F9,07CD400000E5A1FF,0
1672531200.036869,189,4FFF0FFF3000A1FF,0
1672531200.036878,199,4FFF0E70F18F00FF,0
1672531200.036886,1EB,0141,0
